asset_id,asset_category,source_id,source_title,source_file,page,path,width,height,tags,dominant_colors,recommend_use,page_text_excerpt
PRESALE007_A0054,图标/Logo,PRESALE007,联通产品介绍及推广方案,平安健康产品介绍&方案交流-联通.pptx,1,07_售前材料规范与素材库/assets/PRESALE007/PRESALE007_A0054.jpeg,96,114,icon_or_logo|互联网医疗|客户方案,#242430|#23232f|#22222e|#1f1f2b|#282a37,用于能力模块、流程节点、客户/生态标识,平安健康互联网医疗 产品介绍及推广方案
PRESALE007_A0056,图标/Logo,PRESALE007,联通产品介绍及推广方案,平安健康产品介绍&方案交流-联通.pptx,1,07_售前材料规范与素材库/assets/PRESALE007/PRESALE007_A0056.jpeg,97,113,icon_or_logo|互联网医疗|客户方案,#272533|#282634|#262432|#292735|#2a2836,用于能力模块、流程节点、客户/生态标识,平安健康互联网医疗 产品介绍及推广方案
PRESALE007_A0064,图标/Logo,PRESALE007,联通产品介绍及推广方案,平安健康产品介绍&方案交流-联通.pptx,1,07_售前材料规范与素材库/assets/PRESALE007/PRESALE007_A0064.png,73,73,icon_or_logo|互联网医疗|客户方案,#ff6701|#ff6a01|#ff6801|#ff6900|#ff6b01,用于能力模块、流程节点、客户/生态标识,平安健康互联网医疗 产品介绍及推广方案
PRESALE007_A0065,图标/Logo,PRESALE007,联通产品介绍及推广方案,平安健康产品介绍&方案交流-联通.pptx,1,07_售前材料规范与素材库/assets/PRESALE007/PRESALE007_A0065.jpeg,73,73,icon_or_logo|互联网医疗|客户方案,#ff6700|#ff6800|#1d0000|#ff6900|#ff6600,用于能力模块、流程节点、客户/生态标识,平安健康互联网医疗 产品介绍及推广方案
PRESALE007_A0066,图标/Logo,PRESALE007,联通产品介绍及推广方案,平安健康产品介绍&方案交流-联通.pptx,1,07_售前材料规范与素材库/assets/PRESALE007/PRESALE007_A0066.png,73,73,icon_or_logo|互联网医疗|客户方案,#ff6701|#ff6d01|#ff6700|#ff6801|#ff6901,用于能力模块、流程节点、客户/生态标识,平安健康互联网医疗 产品介绍及推广方案
PRESALE007_A0067,图标/Logo,PRESALE007,联通产品介绍及推广方案,平安健康产品介绍&方案交流-联通.pptx,1,07_售前材料规范与素材库/assets/PRESALE007/PRESALE007_A0067.jpeg,73,73,icon_or_logo|互联网医疗|客户方案,#150000|#230000|#160000|#0d0000|#180000,用于能力模块、流程节点、客户/生态标识,平安健康互联网医疗 产品介绍及推广方案
PRESALE007_A0019,整页/大图版式参考,PRESALE007,联通产品介绍及推广方案,平安健康产品介绍&方案交流-联通.pptx,1,07_售前材料规范与素材库/assets/PRESALE007/PRESALE007_A0019.jpeg,1080,719,layout_reference|page_background_or_full_slide|互联网医疗|客户方案,#d4d5c3|#d7d6c4|#d5d6c4|#d3d4c2|#d5d7c9,用于复刻售前页版式、复杂表格或流程图布局参考,平安健康互联网医疗 产品介绍及推广方案
PRESALE007_A0037,整页/大图版式参考,PRESALE007,联通产品介绍及推广方案,平安健康产品介绍&方案交流-联通.pptx,1,07_售前材料规范与素材库/assets/PRESALE007/PRESALE007_A0037.jpeg,1280,718,layout_reference|page_background_or_full_slide|互联网医疗|客户方案,#1d1d1d|#3b3b3b|#272727|#454545|#4e4e4e,用于复刻售前页版式、复杂表格或流程图布局参考,平安健康互联网医疗 产品介绍及推广方案
PRESALE007_A0038,整页/大图版式参考,PRESALE007,联通产品介绍及推广方案,平安健康产品介绍&方案交流-联通.pptx,1,07_售前材料规范与素材库/assets/PRESALE007/PRESALE007_A0038.jpeg,1920,1109,layout_reference|page_background_or_full_slide|互联网医疗|客户方案,#fe0000|#690303|#ff0000|#d3702f|#ce621a,用于复刻售前页版式、复杂表格或流程图布局参考,平安健康互联网医疗 产品介绍及推广方案
PRESALE007_A0063,整页/大图版式参考,PRESALE007,联通产品介绍及推广方案,平安健康产品介绍&方案交流-联通.pptx,1,07_售前材料规范与素材库/assets/PRESALE007/PRESALE007_A0063.jpeg,1280,720,layout_reference|page_background_or_full_slide|互联网医疗|客户方案,#505050|#515151|#525252|#4f4f4f|#565656,用于复刻售前页版式、复杂表格或流程图布局参考,平安健康互联网医疗 产品介绍及推广方案
PRESALE007_A0070,整页/大图版式参考,PRESALE007,联通产品介绍及推广方案,平安健康产品介绍&方案交流-联通.pptx,1,07_售前材料规范与素材库/assets/PRESALE007/PRESALE007_A0070.jpeg,1278,719,layout_reference|page_background_or_full_slide|互联网医疗|客户方案,#f9f0eb|#f8efea|#fcf3ee|#fbf2ed|#fffcf7,用于复刻售前页版式、复杂表格或流程图布局参考,平安健康互联网医疗 产品介绍及推广方案
PRESALE007_A0086,整页/大图版式参考,PRESALE007,联通产品介绍及推广方案,平安健康产品介绍&方案交流-联通.pptx,1,07_售前材料规范与素材库/assets/PRESALE007/PRESALE007_A0086.jpeg,1275,721,layout_reference|page_background_or_full_slide|互联网医疗|客户方案,#006da5|#b5bdbf|#8699a7|#627697|#b9c1c3,用于复刻售前页版式、复杂表格或流程图布局参考,平安健康互联网医疗 产品介绍及推广方案
PRESALE007_A0018,横幅/装饰条,PRESALE007,联通产品介绍及推广方案,平安健康产品介绍&方案交流-联通.pptx,1,07_售前材料规范与素材库/assets/PRESALE007/PRESALE007_A0018.jpeg,1134,360,banner_or_strip|互联网医疗|客户方案|平安橙,#f6f6f6|#fafafa|#f9f9f9|#f7f7f7|#f8f8f8,用于封面副视觉、章节页装饰、平安橙强调带,平安健康互联网医疗 产品介绍及推广方案
PRESALE007_A0024,横幅/装饰条,PRESALE007,联通产品介绍及推广方案,平安健康产品介绍&方案交流-联通.pptx,1,07_售前材料规范与素材库/assets/PRESALE007/PRESALE007_A0024.jpeg,584,191,banner_or_strip|互联网医疗|客户方案,#ff8637|#ff8738|#fe8637|#fe8537|#ff8737,用于封面副视觉、章节页装饰、平安橙强调带,平安健康互联网医疗 产品介绍及推广方案
PRESALE007_A0039,横幅/装饰条,PRESALE007,联通产品介绍及推广方案,平安健康产品介绍&方案交流-联通.pptx,1,07_售前材料规范与素材库/assets/PRESALE007/PRESALE007_A0039.jpeg,821,197,banner_or_strip|互联网医疗|客户方案,,用于封面副视觉、章节页装饰、平安橙强调带,平安健康互联网医疗 产品介绍及推广方案
PRESALE007_A0057,横幅/装饰条,PRESALE007,联通产品介绍及推广方案,平安健康产品介绍&方案交流-联通.pptx,1,07_售前材料规范与素材库/assets/PRESALE007/PRESALE007_A0057.png,2641,213,banner_or_strip|互联网医疗|客户方案,#e9e9e9|#d9d9d9|#dbdbdb|#dddddd|#dfdfdf,用于封面副视觉、章节页装饰、平安橙强调带,平安健康互联网医疗 产品介绍及推广方案
PRESALE007_A0087,横幅/装饰条,PRESALE007,联通产品介绍及推广方案,平安健康产品介绍&方案交流-联通.pptx,1,07_售前材料规范与素材库/assets/PRESALE007/PRESALE007_A0087.jpeg,2860,175,banner_or_strip|互联网医疗|客户方案,#f1f1f1|#f6f6f6|#f9f9f9|#f2f2f2|#fafafa,用于封面副视觉、章节页装饰、平安橙强调带,平安健康互联网医疗 产品介绍及推广方案
PRESALE008_A0002,整页/大图版式参考,PRESALE008,企业合作方案V2,平安健康企业合作方案V2.pdf,1,07_售前材料规范与素材库/assets/PRESALE008/PRESALE008_A0002.jpeg,1280,720,layout_reference|page_background_or_full_slide|企业健康|客户方案,#da6134|#d96033|#db6235|#d75e31|#c84f24,用于复刻售前页版式、复杂表格或流程图布局参考,平安健康企业合作方案
PRESALE008_A0004,横幅/装饰条,PRESALE008,企业合作方案V2,平安健康企业合作方案V2.pdf,2,07_售前材料规范与素材库/assets/PRESALE008/PRESALE008_A0004.jpeg,1995,390,banner_or_strip|case_reference|product_package|客户方案|平安橙|服务流程,#fafbfd|#f6fafb|#f9fafc|#d8e5eb|#f4f8fb,用于封面副视觉、章节页装饰、平安橙强调带,2 目录CONTENTS 01 平安健康公司介绍 02 平安健康服务能力介绍 03 平安健康会员产品介绍 03 客户案例介绍
PRESALE008_A0005,整页/大图版式参考,PRESALE008,企业合作方案V2,平安健康企业合作方案V2.pdf,3,07_售前材料规范与素材库/assets/PRESALE008/PRESALE008_A0005.jpeg,1080,720,layout_reference|medical_service|page_background_or_full_slide|product_package|互联网医疗|企业健康|养老|客户方案|平安橙|服务流程|补充医疗,#f9fafc|#fafbfd|#f6fafb|#f4f8fb|#f0f5f8,用于复刻售前页版式、复杂表格或流程图布局参考,2014.08 平安健康互联网股份有限公司注册成立 2015.04 APP客户端正式发布 2016.12 累计注册用户数突破1亿 2018.05 公司在香港交易所上市 2021.01 平安好医生APP正式更名为“平安健康” 2021.06 累计注册用户数突破4亿 2021.10 融合管理式医疗、家庭医生会员制与O2O 医疗健康服务三大模式， 深化战略升级 2
PRESALE008_A0006,整页/大图版式参考,PRESALE008,企业合作方案V2,平安健康企业合作方案V2.pdf,3,07_售前材料规范与素材库/assets/PRESALE008/PRESALE008_A0006.jpeg,1280,720,layout_reference|medical_service|page_background_or_full_slide|product_package|互联网医疗|企业健康|养老|客户方案|服务流程|补充医疗,#b9b9b9|#bcbcbc|#bfbfbf|#b6b6b6|#b0b0b0,用于复刻售前页版式、复杂表格或流程图布局参考,2014.08 平安健康互联网股份有限公司注册成立 2015.04 APP客户端正式发布 2016.12 累计注册用户数突破1亿 2018.05 公司在香港交易所上市 2021.01 平安好医生APP正式更名为“平安健康” 2021.06 累计注册用户数突破4亿 2021.10 融合管理式医疗、家庭医生会员制与O2O 医疗健康服务三大模式， 深化战略升级 2
PRESALE008_A0088,横幅/装饰条,PRESALE008,企业合作方案V2,平安健康企业合作方案V2.pdf,11,07_售前材料规范与素材库/assets/PRESALE008/PRESALE008_A0088.jpeg,1168,98,banner_or_strip|medical_service|养老|服务流程,#f97f3c|#fb8942|#fb8640|#f87b39|#f97c3a,用于封面副视觉、章节页装饰、平安橙强调带,④就医协助—线下就医类型全覆盖， 提供【便捷】 就医服务 16 服务反馈时效 服务反馈时效 服务反馈时效 服务反馈时效 服务反馈时效 服务反馈时效 24/48小时 24小时 24小时 24/48小时 24小时 24小时 完成时效 完成时效 完成时效 完成时效 完成时效 完成时效 ≤T+1~4个工作日内 预约后24小时安排陪诊 自建陪诊团队 • 普通项目≤3个
PRESALE008_A0110,横幅/装饰条,PRESALE008,企业合作方案V2,平安健康企业合作方案V2.pdf,12,07_售前材料规范与素材库/assets/PRESALE008/PRESALE008_A0110.jpeg,1985,92,banner_or_strip|medical_service|服务流程,#ac4018|#bf4a20|#b7471c|#c74e22|#a03813,用于封面副视觉、章节页装饰、平安橙强调带,AI数字人名医：“科技关怀健康”，赋能多场景交互 语音唤起全 屋助手 调起特定AI 名医 语音咨询健 康问题 手动查看健 康看板 点击咨询医 生 语音咨询健 康问题 一、语音端交互 二、屏幕端交互 一站式闭环 体检报告解读 线下挂该名医专家号 陪诊、就医协助服务 数字人+语音+图片多模交互 名医肖像/声音授权，拟真人交互、支持 终端拍摄检验单自动识别 三甲院
PRESALE008_A0119,图标/Logo,PRESALE008,企业合作方案V2,平安健康企业合作方案V2.pdf,14,07_售前材料规范与素材库/assets/PRESALE008/PRESALE008_A0119.jpeg,1100,45,icon_or_logo|养老|客户方案|智能硬件|服务流程|补充医疗,#f1f1f1|#d6d6d6|#101010|#0e0e0e|#d7d7d7,用于能力模块、流程节点、客户/生态标识,居家养老服务能力：以三位一体管家为核心，提供十维服务，并建立服务监督平台， 保障服务品质 提供10维600+服务，重点发展护、助、 乐、 医四联体 70+项服务 • 全科咨询 • 专家会诊 • … 20+项服务 • 营养管理 • 厨师上门 • … 150+项服务 • 系统预警响应 • 智能安全监控 • … 20+项服务 • 健康活动方案 • 家庭器械训练 •
PRESALE008_A0174,图标/Logo,PRESALE008,企业合作方案V2,平安健康企业合作方案V2.pdf,21,07_售前材料规范与素材库/assets/PRESALE008/PRESALE008_A0174.jpeg,86,645,icon_or_logo|medical_service|product_package|互联网医疗|企业健康|养老|客户方案|服务流程,#3f3f3f|#3e3e3e|#3d3d3d|#363636|#404040,用于能力模块、流程节点、客户/生态标识,21 注：1、特医特药：质子重离子、非治疗性康复器具等特殊医疗，以及进口&靶向药等特殊药品咨询服务；2、员工需在限定期内完成服务选择 个人会员：平安家医专属服务6项 + 自选服务3项，覆盖医健刚需特色服务 自选服务-10项选3项2 权益特色 - 7*24问诊 - 健康档案 - 报告解读 - 寻医导诊 - 特医特药1 - 全球找药 平安家医 + 门诊预约协助1
PRESALE008_A0175,图标/Logo,PRESALE008,企业合作方案V2,平安健康企业合作方案V2.pdf,21,07_售前材料规范与素材库/assets/PRESALE008/PRESALE008_A0175.jpeg,74,557,icon_or_logo|medical_service|product_package|互联网医疗|企业健康|养老|客户方案|服务流程,#131313|#121212|#111111|#101010|#0f0f0f,用于能力模块、流程节点、客户/生态标识,21 注：1、特医特药：质子重离子、非治疗性康复器具等特殊医疗，以及进口&靶向药等特殊药品咨询服务；2、员工需在限定期内完成服务选择 个人会员：平安家医专属服务6项 + 自选服务3项，覆盖医健刚需特色服务 自选服务-10项选3项2 权益特色 - 7*24问诊 - 健康档案 - 报告解读 - 寻医导诊 - 特医特药1 - 全球找药 平安家医 + 门诊预约协助1
PRESALE008_A0177,图标/Logo,PRESALE008,企业合作方案V2,平安健康企业合作方案V2.pdf,22,07_售前材料规范与素材库/assets/PRESALE008/PRESALE008_A0177.jpeg,86,645,icon_or_logo|medical_service|product_package|互联网医疗|企业健康|养老|客户方案|服务流程,#3f3f3f|#3d3d3d|#3e3e3e|#383838|#373737,用于能力模块、流程节点、客户/生态标识,22 注：1、特医特药：质子重离子、非治疗性康复器具等特殊医疗，以及进口&靶向药等特殊药品咨询服务；2、员工需在限定期内完成服务选择 家庭会员：平安家医专属服务6项 + 自选服务5项，支持家属共享 自选服务-10项选5项2 权益特色 人群 平安家医 门诊预约协助1次 住院安排协助1次 专人1V1陪诊服务1次 居家快检专治 (五选一)1份 减重/控糖/控压服务
PRESALE008_A0179,图标/Logo,PRESALE008,企业合作方案V2,平安健康企业合作方案V2.pdf,23,07_售前材料规范与素材库/assets/PRESALE008/PRESALE008_A0179.jpeg,86,645,icon_or_logo|medical_service|product_package|互联网医疗|企业健康|养老|客户方案|智能硬件|服务流程,#3f3f3f|#3d3d3d|#3e3e3e|#383838|#373737,用于能力模块、流程节点、客户/生态标识,23 注：1、特医特药：质子重离子、非治疗性康复器具等特殊医疗，以及进口&靶向药等特殊药品咨询服务；2、员工需在限定期内完成服务选择 尊享会员：平安家医专属服务6项 + 自选服务7项，赠送特色开卡礼 自选服务-10项选7项2 权益特色 人群 - 7*24问诊 - 健康档案 - 报告解读 - 寻医导诊 - 特医特药1 - 全球找药 平安家医 特色开卡礼 （二选
PRESALE008_A0193,整页/大图版式参考,PRESALE008,企业合作方案V2,平安健康企业合作方案V2.pdf,26,07_售前材料规范与素材库/assets/PRESALE008/PRESALE008_A0193.jpeg,1280,800,case_reference|layout_reference|medical_service|page_background_or_full_slide|smart_device|互联网医疗|企业健康|养老|客户方案|智能硬件|服务流程,#12a9e0|#4b1897|#4d1997|#410f7e|#10a5df,用于复刻售前页版式、复杂表格或流程图布局参考,26 客户案例：某头部汽车民企为退休员工采购智能音箱搭载平安医养应用 语音 交互 影音 娱乐 养老 服务 家庭 医生 • 足不出户享受家庭医生问诊开药 • 科学指导居家慢病管理、康复治 疗 • 链接优质线下体检、就医资源 医疗健康 • 大屏交互适老设计体验好 （建议8寸音箱），支持一 键投屏电视 • 专为老人设计的丰富内容资 源 乐享生活 • 提供“医食住行
PRESALE008_A0199,移动端/履约截图,PRESALE008,企业合作方案V2,平安健康企业合作方案V2.pdf,27,07_售前材料规范与素材库/assets/PRESALE008/PRESALE008_A0199.jpeg,439,963,mobile_ui_screenshot|operator_solution|photo_or_illustration|product_package|service_flow|互联网医疗|企业健康|客户方案|服务流程,#f5f5f3|#f8f8f8|#f6f6ff|#467f82|#f1f6fa,展示APP、小程序、权益领取、履约路径或客户侧页面,27 平安健康以权益赠送的模式为运营商用户提供在线健康服务权益，用户在运营商APP全球 通专区领取权益后，登录平安健康APP或小程序进行服务履约。全年共有约80万全球通用户领 取了平安健康尊享礼遇权益 合作背景 合作内容 2020年12月，运营商为了重新塑造全球通的高端品牌形象，提升品牌知名度与用户满意度， 从产品附加值的差异化竞争角度出发，同时基于疫情防控
PRESALE008_A0200,移动端/履约截图,PRESALE008,企业合作方案V2,平安健康企业合作方案V2.pdf,27,07_售前材料规范与素材库/assets/PRESALE008/PRESALE008_A0200.jpeg,333,690,mobile_ui_screenshot|operator_solution|photo_or_illustration|product_package|service_flow|互联网医疗|企业健康|客户方案|服务流程,#1e1f23|#333237|#1d1e22|#373739|#1f2024,展示APP、小程序、权益领取、履约路径或客户侧页面,27 平安健康以权益赠送的模式为运营商用户提供在线健康服务权益，用户在运营商APP全球 通专区领取权益后，登录平安健康APP或小程序进行服务履约。全年共有约80万全球通用户领 取了平安健康尊享礼遇权益 合作背景 合作内容 2020年12月，运营商为了重新塑造全球通的高端品牌形象，提升品牌知名度与用户满意度， 从产品附加值的差异化竞争角度出发，同时基于疫情防控
PRESALE008_A0201,移动端/履约截图,PRESALE008,企业合作方案V2,平安健康企业合作方案V2.pdf,27,07_售前材料规范与素材库/assets/PRESALE008/PRESALE008_A0201.jpeg,388,850,mobile_ui_screenshot|operator_solution|photo_or_illustration|product_package|service_flow|互联网医疗|企业健康|客户方案|服务流程,#f5f5f5|#f8f8f8|#f2f8fd|#f8f9f9|#f6f6ff,展示APP、小程序、权益领取、履约路径或客户侧页面,27 平安健康以权益赠送的模式为运营商用户提供在线健康服务权益，用户在运营商APP全球 通专区领取权益后，登录平安健康APP或小程序进行服务履约。全年共有约80万全球通用户领 取了平安健康尊享礼遇权益 合作背景 合作内容 2020年12月，运营商为了重新塑造全球通的高端品牌形象，提升品牌知名度与用户满意度， 从产品附加值的差异化竞争角度出发，同时基于疫情防控
PRESALE008_A0202,移动端/履约截图,PRESALE008,企业合作方案V2,平安健康企业合作方案V2.pdf,27,07_售前材料规范与素材库/assets/PRESALE008/PRESALE008_A0202.jpeg,591,1221,mobile_ui_screenshot|operator_solution|photo_or_illustration|product_package|service_flow|互联网医疗|企业健康|客户方案|平安橙|服务流程,#fafafa|#f4f4f4|#f3f3f3|#f4f7ff|#e8ecef,展示APP、小程序、权益领取、履约路径或客户侧页面,27 平安健康以权益赠送的模式为运营商用户提供在线健康服务权益，用户在运营商APP全球 通专区领取权益后，登录平安健康APP或小程序进行服务履约。全年共有约80万全球通用户领 取了平安健康尊享礼遇权益 合作背景 合作内容 2020年12月，运营商为了重新塑造全球通的高端品牌形象，提升品牌知名度与用户满意度， 从产品附加值的差异化竞争角度出发，同时基于疫情防控
PRESALE008_A0212,整页/大图版式参考,PRESALE008,企业合作方案V2,平安健康企业合作方案V2.pdf,29,07_售前材料规范与素材库/assets/PRESALE008/PRESALE008_A0212.jpeg,1062,720,layout_reference|page_background_or_full_slide|客户方案,#0f0f0f|#131313|#161616|#191919|#1c1c1c,用于复刻售前页版式、复杂表格或流程图布局参考,打造用户健康综合解决方案 让每一位用户拥有平安健康
PRESALE009_A0010,图标/Logo,PRESALE009,智能硬件招商V2,智能硬件-招商V2.pdf,2,07_售前材料规范与素材库/assets/PRESALE009/PRESALE009_A0010.jpeg,589,68,icon_or_logo|medical_service|smart_device|互联网医疗|企业健康|养老|客户方案|智能硬件,#f8b9a7|#bfa29b|#958683|#867c79|#a4908c,用于能力模块、流程节点、客户/生态标识,2 日常慢病管理 • 家医定期随访 • 用药提醒+预警 • 慢病管理报告 生命体征监测仪 血压计 血糖仪 ... 居家健康管理：多类设备数据汇聚IoT平台，家庭医生/管家主动守护用户健康/安全 日常健康监测 居家突发急救 智能音箱 睡眠监测垫 • 家医在线问诊 • 专属健康档案 • 异常指标预警 烟雾报警 器 紧急拉绳 水浸传感 器 门窗传感 器 跌倒检测器
PRESALE009_A0013,图标/Logo,PRESALE009,智能硬件招商V2,智能硬件-招商V2.pdf,2,07_售前材料规范与素材库/assets/PRESALE009/PRESALE009_A0013.jpeg,589,68,icon_or_logo|medical_service|smart_device|互联网医疗|企业健康|养老|客户方案|智能硬件,#f8b9a7|#bfa29b|#958683|#867c79|#a4908c,用于能力模块、流程节点、客户/生态标识,2 日常慢病管理 • 家医定期随访 • 用药提醒+预警 • 慢病管理报告 生命体征监测仪 血压计 血糖仪 ... 居家健康管理：多类设备数据汇聚IoT平台，家庭医生/管家主动守护用户健康/安全 日常健康监测 居家突发急救 智能音箱 睡眠监测垫 • 家医在线问诊 • 专属健康档案 • 异常指标预警 烟雾报警 器 紧急拉绳 水浸传感 器 门窗传感 器 跌倒检测器
PRESALE009_A0014,图标/Logo,PRESALE009,智能硬件招商V2,智能硬件-招商V2.pdf,2,07_售前材料规范与素材库/assets/PRESALE009/PRESALE009_A0014.jpeg,589,68,icon_or_logo|medical_service|smart_device|互联网医疗|企业健康|养老|客户方案|智能硬件,#f8b9a7|#bfa29b|#958683|#867c79|#a4908c,用于能力模块、流程节点、客户/生态标识,2 日常慢病管理 • 家医定期随访 • 用药提醒+预警 • 慢病管理报告 生命体征监测仪 血压计 血糖仪 ... 居家健康管理：多类设备数据汇聚IoT平台，家庭医生/管家主动守护用户健康/安全 日常健康监测 居家突发急救 智能音箱 睡眠监测垫 • 家医在线问诊 • 专属健康档案 • 异常指标预警 烟雾报警 器 紧急拉绳 水浸传感 器 门窗传感 器 跌倒检测器
PRESALE009_A0062,横幅/装饰条,PRESALE009,智能硬件招商V2,智能硬件-招商V2.pdf,3,07_售前材料规范与素材库/assets/PRESALE009/PRESALE009_A0062.jpeg,615,174,banner_or_strip|medical_service|real_estate_scene|smart_device|养老|客户方案|智能硬件,#f15721|#e8521d|#ed561f|#eb541f|#ea531e,用于封面副视觉、章节页装饰、平安橙强调带,3 一键连通家庭医生及 物业管家 一步连接客户需求 一站联动智能设备 长者&子女 智能音箱：作为中枢平台，连接物业管家、业主、家庭医生及各类智能设备 远程管家 智能音箱
PRESALE009_A0063,横幅/装饰条,PRESALE009,智能硬件招商V2,智能硬件-招商V2.pdf,3,07_售前材料规范与素材库/assets/PRESALE009/PRESALE009_A0063.jpeg,615,174,banner_or_strip|medical_service|real_estate_scene|smart_device|养老|客户方案|智能硬件,#f15721|#e8521d|#ed561f|#ea531e|#e04d19,用于封面副视觉、章节页装饰、平安橙强调带,3 一键连通家庭医生及 物业管家 一步连接客户需求 一站联动智能设备 长者&子女 智能音箱：作为中枢平台，连接物业管家、业主、家庭医生及各类智能设备 远程管家 智能音箱
PRESALE009_A0064,横幅/装饰条,PRESALE009,智能硬件招商V2,智能硬件-招商V2.pdf,3,07_售前材料规范与素材库/assets/PRESALE009/PRESALE009_A0064.jpeg,615,174,banner_or_strip|medical_service|real_estate_scene|smart_device|养老|客户方案|智能硬件,#f15721|#e8521d|#ea531e|#ed561f|#eb541f,用于封面副视觉、章节页装饰、平安橙强调带,3 一键连通家庭医生及 物业管家 一步连接客户需求 一站联动智能设备 长者&子女 智能音箱：作为中枢平台，连接物业管家、业主、家庭医生及各类智能设备 远程管家 智能音箱
PRESALE009_A0080,整页/大图版式参考,PRESALE009,智能硬件招商V2,智能硬件-招商V2.pdf,4,07_售前材料规范与素材库/assets/PRESALE009/PRESALE009_A0080.jpeg,1280,800,layout_reference|medical_service|page_background_or_full_slide|smart_device|互联网医疗|养老|智能硬件,#ebeaf0|#fff4f8|#f8f6ff|#fff8ef|#edfbfc,用于复刻售前页版式、复杂表格或流程图布局参考,4 心率、血氧、血糖、 睡眠质量、体脂率… 用户基本信息、病史、 问诊记录… 专业数据解读、健康风 险测评、身体状况评估、 病情趋势分析… 日常行为提醒、健康知 识教育、健康计划制定、 问诊就医协助… 生活习惯改善、异常指 标缓解、就医支出降低、 生活质量提高… 监测 建档 评估 干预 改善 动态血压手表 平安存档所有硬件监测数据：构建完整个人健康档案，基于
PRESALE010_A0034,图标/Logo,PRESALE010,联通在线定制产品介绍,联通在线定制产品介绍.平安健康.pptx,1,07_售前材料规范与素材库/assets/PRESALE010/PRESALE010_A0034.png,688,80,icon_or_logo|operator_solution|product_package|互联网医疗|客户方案|服务流程,#d9d9d9|#dbdbdb|#dddddd|#dfdfdf|#e2e2e2,用于能力模块、流程节点、客户/生态标识,联通在线健康权益项目 平安健康医疗服务产品介绍
PRESALE010_A0136,整页/大图版式参考,PRESALE010,联通在线定制产品介绍,联通在线定制产品介绍.平安健康.pptx,1,07_售前材料规范与素材库/assets/PRESALE010/PRESALE010_A0136.jpeg,1265,747,layout_reference|operator_solution|page_background_or_full_slide|product_package|互联网医疗|客户方案|服务流程,#777779|#0c0c0c|#0f0f0f|#121212|#79797b,用于复刻售前页版式、复杂表格或流程图布局参考,联通在线健康权益项目 平安健康医疗服务产品介绍
PRESALE010_A0141,整页/大图版式参考,PRESALE010,联通在线定制产品介绍,联通在线定制产品介绍.平安健康.pptx,1,07_售前材料规范与素材库/assets/PRESALE010/PRESALE010_A0141.jpeg,1265,747,layout_reference|operator_solution|page_background_or_full_slide|product_package|互联网医疗|客户方案|服务流程,#7a777e|#787683|#958a88|#8a858b|#7b787f,用于复刻售前页版式、复杂表格或流程图布局参考,联通在线健康权益项目 平安健康医疗服务产品介绍
PRESALE010_A0033,横幅/装饰条,PRESALE010,联通在线定制产品介绍,联通在线定制产品介绍.平安健康.pptx,1,07_售前材料规范与素材库/assets/PRESALE010/PRESALE010_A0033.jpeg,3221,155,banner_or_strip|operator_solution|product_package|互联网医疗|客户方案|服务流程,#fe802c|#ff7e2a|#fe7213|#fe6e0e|#fd8d43,用于封面副视觉、章节页装饰、平安橙强调带,联通在线健康权益项目 平安健康医疗服务产品介绍
PRESALE010_A0043,横幅/装饰条,PRESALE010,联通在线定制产品介绍,联通在线定制产品介绍.平安健康.pptx,1,07_售前材料规范与素材库/assets/PRESALE010/PRESALE010_A0043.jpeg,3221,155,banner_or_strip|operator_solution|product_package|互联网医疗|客户方案|服务流程,#fe802c|#ff7e2a|#fe7213|#fe6e0e|#fd8d43,用于封面副视觉、章节页装饰、平安橙强调带,联通在线健康权益项目 平安健康医疗服务产品介绍
PRESALE010_A0045,横幅/装饰条,PRESALE010,联通在线定制产品介绍,联通在线定制产品介绍.平安健康.pptx,1,07_售前材料规范与素材库/assets/PRESALE010/PRESALE010_A0045.png,3819,103,banner_or_strip|operator_solution|product_package|互联网医疗|客户方案|服务流程,#ff6700|#ff6900|#c64c00|#c84d00|#ff6a00,用于封面副视觉、章节页装饰、平安橙强调带,联通在线健康权益项目 平安健康医疗服务产品介绍
PRESALE010_A0075,横幅/装饰条,PRESALE010,联通在线定制产品介绍,联通在线定制产品介绍.平安健康.pptx,1,07_售前材料规范与素材库/assets/PRESALE010/PRESALE010_A0075.png,816,125,banner_or_strip|operator_solution|product_package|互联网医疗|客户方案|服务流程,#1a1a1a|#272727|#202020|#161616|#1b1b1b,用于封面副视觉、章节页装饰、平安橙强调带,联通在线健康权益项目 平安健康医疗服务产品介绍
PRESALE010_A0101,横幅/装饰条,PRESALE010,联通在线定制产品介绍,联通在线定制产品介绍.平安健康.pptx,1,07_售前材料规范与素材库/assets/PRESALE010/PRESALE010_A0101.jpeg,1033,133,banner_or_strip|operator_solution|product_package|互联网医疗|客户方案|服务流程,#c13d0d|#c13f0e|#c23d0d|#c03e0e|#a5330f,用于封面副视觉、章节页装饰、平安橙强调带,联通在线健康权益项目 平安健康医疗服务产品介绍
